path,label,video_id,split,frame_start,frame_end,bbox
assets/sign_to_text/wlasl_top100_words/before/05743.mp4,Before,05743,train,1,-1,"[43, 3, 212, 192]"
assets/sign_to_text/wlasl_top100_words/go/69345.mp4,Go,69345,val,1,-1,"[268, 38, 898, 720]"
assets/sign_to_text/wlasl_top100_words/go/24955.mp4,Go,24955,train,1,-1,"[79, 22, 201, 192]"
assets/sign_to_text/wlasl_top100_words/go/24956.mp4,Go,24956,train,1,-1,"[81, 22, 199, 192]"
assets/sign_to_text/wlasl_top100_words/go/24941.mp4,Go,24941,train,1,-1,"[187, 18, 526, 414]"
assets/sign_to_text/wlasl_top100_words/go/24960.mp4,Go,24960,test,1,-1,"[78, 25, 214, 192]"
assets/sign_to_text/wlasl_top100_words/go/24961.mp4,Go,24961,train,1,-1,"[78, 25, 214, 192]"
assets/sign_to_text/wlasl_top100_words/go/24962.mp4,Go,24962,train,1,-1,"[88, 25, 217, 192]"
assets/sign_to_text/wlasl_top100_words/go/65824.mp4,Go,65824,train,1,-1,"[149, 9, 591, 370]"
assets/sign_to_text/wlasl_top100_words/go/24973.mp4,Go,24973,train,1,-1,"[229, 42, 573, 400]"
assets/sign_to_text/wlasl_top100_words/go/24943.mp4,Go,24943,train,1,-1,"[283, 19, 812, 480]"
assets/sign_to_text/wlasl_top100_words/go/24946.mp4,Go,24946,val,1,-1,"[607, 62, 1534, 1075]"
assets/sign_to_text/wlasl_top100_words/go/24947.mp4,Go,24947,train,1,-1,"[58, 2, 557, 480]"
assets/sign_to_text/wlasl_top100_words/go/24940.mp4,Go,24940,train,1,-1,"[37, 1, 284, 240]"
assets/sign_to_text/wlasl_top100_words/go/24952.mp4,Go,24952,val,1,-1,"[32, 14, 204, 192]"
assets/sign_to_text/wlasl_top100_words/go/24954.mp4,Go,24954,train,1,-1,"[79, 22, 201, 192]"
assets/sign_to_text/wlasl_top100_words/who/69534.mp4,Who,69534,train,1,-1,"[381, 45, 868, 720]"
assets/sign_to_text/wlasl_top100_words/who/63242.mp4,Who,63242,train,1,-1,"[188, 55, 546, 400]"
assets/sign_to_text/wlasl_top100_words/who/63226.mp4,Who,63226,test,1,-1,"[235, 15, 526, 414]"
assets/sign_to_text/wlasl_top100_words/who/63227.mp4,Who,63227,train,1,-1,"[687, 96, 1421, 1080]"
assets/sign_to_text/wlasl_top100_words/who/63228.mp4,Who,63228,train,1,-1,"[693, 88, 1401, 1080]"
assets/sign_to_text/wlasl_top100_words/who/63229.mp4,Who,63229,val,1,-1,"[655, 72, 1505, 1071]"
assets/sign_to_text/wlasl_top100_words/who/63230.mp4,Who,63230,val,1,-1,"[342, 20, 1162, 1080]"
assets/sign_to_text/wlasl_top100_words/who/63231.mp4,Who,63231,train,1,-1,"[128, 8, 517, 480]"
assets/sign_to_text/wlasl_top100_words/who/66778.mp4,Who,66778,train,1,-1,"[165, 4, 472, 370]"
assets/sign_to_text/wlasl_top100_words/who/63232.mp4,Who,63232,train,1,-1,"[112, 28, 507, 480]"
assets/sign_to_text/wlasl_top100_words/who/66779.mp4,Who,66779,train,1,-1,"[167, 3, 471, 370]"
assets/sign_to_text/wlasl_top100_words/who/63225.mp4,Who,63225,train,1,-1,"[35, 0, 293, 240]"
assets/sign_to_text/wlasl_top100_words/who/63236.mp4,Who,63236,train,1,-1,"[81, 19, 207, 192]"
assets/sign_to_text/wlasl_top100_words/who/63237.mp4,Who,63237,val,1,-1,"[82, 17, 212, 192]"
assets/sign_to_text/wlasl_top100_words/candy/08929.mp4,Candy,08929,val,1,-1,"[153, 55, 539, 400]"
assets/sign_to_text/wlasl_top100_words/candy/08916.mp4,Candy,08916,train,1,-1,"[163, 14, 517, 414]"
assets/sign_to_text/wlasl_top100_words/candy/08917.mp4,Candy,08917,train,1,-1,"[784, 153, 1501, 1080]"
assets/sign_to_text/wlasl_top100_words/candy/08918.mp4,Candy,08918,val,1,-1,"[774, 153, 1499, 1080]"
assets/sign_to_text/wlasl_top100_words/candy/08919.mp4,Candy,08919,train,1,-1,"[647, 60, 1538, 1065]"
assets/sign_to_text/wlasl_top100_words/candy/08920.mp4,Candy,08920,train,1,-1,"[675, 65, 1529, 1060]"
assets/sign_to_text/wlasl_top100_words/candy/08921.mp4,Candy,08921,train,1,-1,"[66, 24, 572, 480]"
assets/sign_to_text/wlasl_top100_words/candy/65298.mp4,Candy,65298,train,1,-1,"[186, 15, 467, 370]"
assets/sign_to_text/wlasl_top100_words/candy/08924.mp4,Candy,08924,train,1,-1,"[80, 11, 216, 192]"
assets/sign_to_text/wlasl_top100_words/candy/65299.mp4,Candy,65299,train,1,-1,"[136, 16, 469, 370]"
assets/sign_to_text/wlasl_top100_words/candy/65300.mp4,Candy,65300,test,1,-1,"[195, 16, 467, 370]"
assets/sign_to_text/wlasl_top100_words/candy/08915.mp4,Candy,08915,test,1,-1,"[23, 0, 286, 240]"
assets/sign_to_text/wlasl_top100_words/candy/08925.mp4,Candy,08925,test,1,-1,"[78, 15, 233, 192]"
assets/sign_to_text/wlasl_top100_words/cousin/65415.mp4,Cousin,65415,test,1,-1,"[134, 17, 491, 370]"
assets/sign_to_text/wlasl_top100_words/cousin/13647.mp4,Cousin,13647,train,1,-1,"[205, 43, 479, 400]"
assets/sign_to_text/wlasl_top100_words/cousin/13648.mp4,Cousin,13648,train,1,-1,"[192, 41, 488, 400]"
assets/sign_to_text/wlasl_top100_words/cousin/13631.mp4,Cousin,13631,train,1,-1,"[463, 67, 856, 720]"
assets/sign_to_text/wlasl_top100_words/cousin/13632.mp4,Cousin,13632,train,1,-1,"[428, 69, 853, 720]"
assets/sign_to_text/wlasl_top100_words/cousin/13633.mp4,Cousin,13633,val,1,-1,"[297, 16, 772, 480]"
assets/sign_to_text/wlasl_top100_words/cousin/13634.mp4,Cousin,13634,val,1,-1,"[99, 24, 512, 480]"
assets/sign_to_text/wlasl_top100_words/cousin/13635.mp4,Cousin,13635,test,1,-1,"[59, 25, 528, 480]"
assets/sign_to_text/wlasl_top100_words/cousin/13636.mp4,Cousin,13636,train,1,-1,"[55, 27, 520, 480]"
assets/sign_to_text/wlasl_top100_words/cousin/13630.mp4,Cousin,13630,train,1,-1,"[67, 17, 251, 234]"
assets/sign_to_text/wlasl_top100_words/cousin/13640.mp4,Cousin,13640,train,1,-1,"[52, 9, 225, 192]"
assets/sign_to_text/wlasl_top100_words/cousin/13641.mp4,Cousin,13641,val,1,-1,"[79, 8, 222, 192]"
assets/sign_to_text/wlasl_top100_words/cousin/13642.mp4,Cousin,13642,train,1,-1,"[54, 9, 222, 192]"
assets/sign_to_text/wlasl_top100_words/cousin/13646.mp4,Cousin,13646,train,1,-1,"[174, 36, 487, 400]"
assets/sign_to_text/wlasl_top100_words/deaf/14882.mp4,Deaf,14882,train,1,-1,"[186, 15, 525, 414]"
assets/sign_to_text/wlasl_top100_words/deaf/14903.mp4,Deaf,14903,val,1,-1,"[170, 62, 532, 400]"
assets/sign_to_text/wlasl_top100_words/deaf/14883.mp4,Deaf,14883,test,1,-1,"[738, 111, 1463, 1080]"
assets/sign_to_text/wlasl_top100_words/deaf/14884.mp4,Deaf,14884,train,1,-1,"[677, 59, 1527, 1061]"
assets/sign_to_text/wlasl_top100_words/deaf/14885.mp4,Deaf,14885,train,1,-1,"[727, 115, 1483, 1078]"
assets/sign_to_text/wlasl_top100_words/deaf/14886.mp4,Deaf,14886,train,1,-1,"[445, 35, 1030, 709]"
assets/sign_to_text/wlasl_top100_words/deaf/65445.mp4,Deaf,65445,train,1,-1,"[170, 15, 476, 370]"
assets/sign_to_text/wlasl_top100_words/deaf/14887.mp4,Deaf,14887,val,1,-1,"[111, 30, 517, 480]"
assets/sign_to_text/wlasl_top100_words/deaf/14888.mp4,Deaf,14888,test,1,-1,"[95, 28, 530, 480]"
assets/sign_to_text/wlasl_top100_words/deaf/14893.mp4,Deaf,14893,train,1,-1,"[66, 24, 205, 192]"
assets/sign_to_text/wlasl_top100_words/deaf/14894.mp4,Deaf,14894,train,1,-1,"[60, 24, 206, 192]"
assets/sign_to_text/wlasl_top100_words/help/69364.mp4,Help,69364,val,1,-1,"[605, 64, 1417, 1080]"
assets/sign_to_text/wlasl_top100_words/help/27221.mp4,Help,27221,train,1,-1,"[198, 56, 563, 400]"
assets/sign_to_text/wlasl_top100_words/help/27206.mp4,Help,27206,train,1,-1,"[211, 16, 525, 414]"
assets/sign_to_text/wlasl_top100_words/help/27207.mp4,Help,27207,train,1,-1,"[665, 54, 1608, 1080]"
assets/sign_to_text/wlasl_top100_words/help/27208.mp4,Help,27208,train,1,-1,"[80, 14, 536, 480]"
assets/sign_to_text/wlasl_top100_words/help/27209.mp4,Help,27209,test,1,-1,"[66, 20, 607, 480]"
assets/sign_to_text/wlasl_top100_words/help/65890.mp4,Help,65890,train,1,-1,"[182, 14, 465, 370]"
assets/sign_to_text/wlasl_top100_words/help/27213.mp4,Help,27213,test,1,-1,"[92, 24, 202, 192]"
assets/sign_to_text/wlasl_top100_words/help/27214.mp4,Help,27214,train,1,-1,"[77, 3, 220, 192]"
assets/sign_to_text/wlasl_top100_words/help/65891.mp4,Help,65891,val,1,-1,"[188, 14, 463, 370]"
assets/sign_to_text/wlasl_top100_words/help/65889.mp4,Help,65889,train,1,-1,"[188, 15, 469, 370]"
assets/sign_to_text/wlasl_top100_words/help/27215.mp4,Help,27215,train,1,-1,"[72, 14, 217, 192]"
assets/sign_to_text/wlasl_top100_words/help/27216.mp4,Help,27216,train,1,-1,"[67, 5, 217, 192]"
assets/sign_to_text/wlasl_top100_words/help/27217.mp4,Help,27217,train,1,-1,"[61, 12, 213, 192]"
assets/sign_to_text/wlasl_top100_words/no/69411.mp4,No,69411,val,1,-1,"[274, 43, 875, 720]"
assets/sign_to_text/wlasl_top100_words/no/38525.mp4,No,38525,test,1,-1,"[223, 12, 525, 414]"
assets/sign_to_text/wlasl_top100_words/no/38544.mp4,No,38544,train,1,-1,"[258, 38, 509, 400]"
assets/sign_to_text/wlasl_top100_words/no/38527.mp4,No,38527,train,1,-1,"[777, 24, 1651, 1080]"
assets/sign_to_text/wlasl_top100_words/no/38529.mp4,No,38529,train,1,-1,"[88, 0, 502, 480]"
assets/sign_to_text/wlasl_top100_words/no/38530.mp4,No,38530,train,1,-1,"[138, 36, 517, 480]"
assets/sign_to_text/wlasl_top100_words/no/38532.mp4,No,38532,train,1,-1,"[74, 22, 205, 192]"
assets/sign_to_text/wlasl_top100_words/no/38533.mp4,No,38533,val,1,-1,"[83, 17, 215, 192]"
assets/sign_to_text/wlasl_top100_words/no/66183.mp4,No,66183,train,1,-1,"[143, 0, 480, 370]"
assets/sign_to_text/wlasl_top100_words/no/38524.mp4,No,38524,train,1,-1,"[54, 0, 261, 240]"
assets/sign_to_text/wlasl_top100_words/no/38534.mp4,No,38534,train,1,-1,"[77, 17, 218, 192]"
assets/sign_to_text/wlasl_top100_words/thin/57948.mp4,Thin,57948,val,1,-1,"[66, 21, 206, 192]"
assets/sign_to_text/wlasl_top100_words/thin/57949.mp4,Thin,57949,train,1,-1,"[66, 21, 206, 192]"
assets/sign_to_text/wlasl_top100_words/thin/57934.mp4,Thin,57934,train,1,-1,"[427, 57, 820, 720]"
assets/sign_to_text/wlasl_top100_words/thin/57953.mp4,Thin,57953,train,1,-1,"[214, 53, 566, 400]"
assets/sign_to_text/wlasl_top100_words/thin/57935.mp4,Thin,57935,train,1,-1,"[437, 57, 825, 720]"
assets/sign_to_text/wlasl_top100_words/thin/57936.mp4,Thin,57936,train,1,-1,"[840, 75, 1596, 1075]"
assets/sign_to_text/wlasl_top100_words/thin/57937.mp4,Thin,57937,train,1,-1,"[740, 74, 1629, 1076]"
assets/sign_to_text/wlasl_top100_words/thin/66606.mp4,Thin,66606,train,1,-1,"[183, 26, 437, 370]"
assets/sign_to_text/wlasl_top100_words/thin/57939.mp4,Thin,57939,train,1,-1,"[856, 69, 1733, 1080]"
assets/sign_to_text/wlasl_top100_words/thin/57940.mp4,Thin,57940,train,1,-1,"[690, 97, 1426, 1080]"
assets/sign_to_text/wlasl_top100_words/thin/57941.mp4,Thin,57941,test,1,-1,"[823, 73, 1592, 1080]"
assets/sign_to_text/wlasl_top100_words/thin/57942.mp4,Thin,57942,train,1,-1,"[120, 0, 533, 480]"
assets/sign_to_text/wlasl_top100_words/thin/66607.mp4,Thin,66607,val,1,-1,"[169, 35, 479, 370]"
assets/sign_to_text/wlasl_top100_words/thin/57933.mp4,Thin,57933,val,1,-1,"[59, 0, 282, 240]"
assets/sign_to_text/wlasl_top100_words/thin/57943.mp4,Thin,57943,test,1,-1,"[129, 21, 550, 480]"
assets/sign_to_text/wlasl_top100_words/thin/57947.mp4,Thin,57947,train,1,-1,"[90, 24, 227, 192]"
assets/sign_to_text/wlasl_top100_words/walk/62175.mp4,Walk,62175,train,1,-1,"[201, 38, 529, 400]"
assets/sign_to_text/wlasl_top100_words/walk/62159.mp4,Walk,62159,train,1,-1,"[209, 14, 581, 414]"
assets/sign_to_text/wlasl_top100_words/walk/62160.mp4,Walk,62160,test,1,-1,"[513, 128, 1847, 1080]"
assets/sign_to_text/wlasl_top100_words/walk/62163.mp4,Walk,62163,train,1,-1,"[585, 136, 1828, 1080]"
assets/sign_to_text/wlasl_top100_words/walk/62164.mp4,Walk,62164,train,1,-1,"[122, 0, 592, 480]"
assets/sign_to_text/wlasl_top100_words/walk/66743.mp4,Walk,66743,train,1,-1,"[202, 29, 478, 370]"
assets/sign_to_text/wlasl_top100_words/walk/66742.mp4,Walk,66742,train,1,-1,"[155, 31, 517, 370]"
assets/sign_to_text/wlasl_top100_words/walk/62158.mp4,Walk,62158,val,1,-1,"[30, 0, 285, 240]"
assets/sign_to_text/wlasl_top100_words/walk/62168.mp4,Walk,62168,train,1,-1,"[76, 17, 237, 192]"
assets/sign_to_text/wlasl_top100_words/walk/62169.mp4,Walk,62169,train,1,-1,"[73, 16, 239, 192]"
assets/sign_to_text/wlasl_top100_words/walk/62170.mp4,Walk,62170,train,1,-1,"[57, 16, 224, 192]"
assets/sign_to_text/wlasl_top100_words/year/64211.mp4,Year,64211,val,1,-1,"[565, 54, 1534, 1080]"
assets/sign_to_text/wlasl_top100_words/year/64224.mp4,Year,64224,train,1,-1,"[176, 52, 537, 400]"
assets/sign_to_text/wlasl_top100_words/year/64210.mp4,Year,64210,test,1,-1,"[229, 13, 548, 414]"
assets/sign_to_text/wlasl_top100_words/year/64212.mp4,Year,64212,train,1,-1,"[642, 59, 1646, 1080]"
assets/sign_to_text/wlasl_top100_words/year/66818.mp4,Year,66818,train,1,-1,"[157, 8, 461, 370]"
assets/sign_to_text/wlasl_top100_words/year/64213.mp4,Year,64213,train,1,-1,"[82, 0, 535, 480]"
assets/sign_to_text/wlasl_top100_words/year/66816.mp4,Year,66816,train,1,-1,"[188, 33, 482, 370]"
assets/sign_to_text/wlasl_top100_words/year/64209.mp4,Year,64209,test,1,-1,"[52, 0, 274, 240]"
assets/sign_to_text/wlasl_top100_words/year/64219.mp4,Year,64219,train,1,-1,"[88, 16, 226, 192]"
assets/sign_to_text/wlasl_top100_words/year/64218.mp4,Year,64218,train,1,-1,"[72, 15, 221, 192]"
assets/sign_to_text/wlasl_top100_words/yes/69546.mp4,Yes,69546,val,1,-1,"[214, 41, 881, 720]"
assets/sign_to_text/wlasl_top100_words/yes/64287.mp4,Yes,64287,val,1,-1,"[120, 4, 526, 480]"
assets/sign_to_text/wlasl_top100_words/yes/64284.mp4,Yes,64284,train,1,-1,"[724, 29, 1675, 1080]"
assets/sign_to_text/wlasl_top100_words/yes/64291.mp4,Yes,64291,train,1,-1,"[81, 25, 212, 192]"
assets/sign_to_text/wlasl_top100_words/yes/64292.mp4,Yes,64292,train,1,-1,"[79, 23, 212, 192]"
assets/sign_to_text/wlasl_top100_words/yes/64293.mp4,Yes,64293,test,1,-1,"[70, 20, 212, 192]"
assets/sign_to_text/wlasl_top100_words/yes/66820.mp4,Yes,66820,train,1,-1,"[168, 14, 461, 370]"
assets/sign_to_text/wlasl_top100_words/yes/64280.mp4,Yes,64280,train,1,-1,"[20, 13, 258, 240]"
assets/sign_to_text/wlasl_top100_words/yes/64300.mp4,Yes,64300,train,1,-1,"[235, 44, 478, 400]"
assets/sign_to_text/wlasl_top100_words/yes/64281.mp4,Yes,64281,train,1,-1,"[222, 13, 524, 414]"
assets/sign_to_text/wlasl_top100_words/yes/64288.mp4,Yes,64288,train,1,-1,"[143, 25, 514, 480]"
assets/sign_to_text/wlasl_top100_words/yes/64283.mp4,Yes,64283,train,1,-1,"[625, 111, 1483, 1063]"
assets/sign_to_text/wlasl_top100_words/black/69236.mp4,Black,69236,val,1,-1,"[295, 38, 885, 720]"
assets/sign_to_text/wlasl_top100_words/black/06472.mp4,Black,06472,train,1,-1,"[205, 17, 524, 414]"
assets/sign_to_text/wlasl_top100_words/black/06473.mp4,Black,06473,train,1,-1,"[544, 60, 1618, 1080]"
assets/sign_to_text/wlasl_top100_words/black/06474.mp4,Black,06474,train,1,-1,"[77, 18, 515, 480]"
assets/sign_to_text/wlasl_top100_words/black/06476.mp4,Black,06476,val,1,-1,"[58, 15, 216, 192]"
assets/sign_to_text/wlasl_top100_words/black/06477.mp4,Black,06477,train,1,-1,"[48, 11, 226, 192]"
assets/sign_to_text/wlasl_top100_words/black/06478.mp4,Black,06478,train,1,-1,"[63, 8, 245, 192]"
assets/sign_to_text/wlasl_top100_words/black/65200.mp4,Black,65200,train,1,-1,"[149, 24, 479, 370]"
assets/sign_to_text/wlasl_top100_words/black/06471.mp4,Black,06471,train,1,-1,"[66, 13, 258, 240]"
assets/sign_to_text/wlasl_top100_words/black/06486.mp4,Black,06486,train,1,-1,"[131, 52, 555, 400]"
assets/sign_to_text/wlasl_top100_words/cool/69281.mp4,Cool,69281,train,1,-1,"[148, 9, 605, 480]"
assets/sign_to_text/wlasl_top100_words/cool/65403.mp4,Cool,65403,train,1,-1,"[175, 17, 495, 370]"
assets/sign_to_text/wlasl_top100_words/cool/13213.mp4,Cool,13213,train,1,-1,"[73, 16, 215, 192]"
assets/sign_to_text/wlasl_top100_words/cool/13197.mp4,Cool,13197,val,1,-1,"[504, 69, 1606, 1080]"
assets/sign_to_text/wlasl_top100_words/cool/13216.mp4,Cool,13216,train,1,-1,"[154, 51, 527, 400]"
assets/sign_to_text/wlasl_top100_words/cool/13217.mp4,Cool,13217,train,1,-1,"[161, 50, 520, 400]"
assets/sign_to_text/wlasl_top100_words/cool/13198.mp4,Cool,13198,test,1,-1,"[822, 84, 1608, 1052]"
assets/sign_to_text/wlasl_top100_words/cool/13199.mp4,Cool,13199,train,1,-1,"[609, 80, 1589, 1080]"
assets/sign_to_text/wlasl_top100_words/cool/13200.mp4,Cool,13200,train,1,-1,"[586, 95, 1564, 1080]"
assets/sign_to_text/wlasl_top100_words/cool/13201.mp4,Cool,13201,train,1,-1,"[125, 18, 533, 480]"
assets/sign_to_text/wlasl_top100_words/cool/65402.mp4,Cool,65402,val,1,-1,"[163, 19, 476, 370]"
assets/sign_to_text/wlasl_top100_words/cool/13202.mp4,Cool,13202,train,1,-1,"[114, 30, 509, 480]"
assets/sign_to_text/wlasl_top100_words/cool/13203.mp4,Cool,13203,val,1,-1,"[73, 31, 560, 480]"
assets/sign_to_text/wlasl_top100_words/cool/13196.mp4,Cool,13196,test,1,-1,"[608, 85, 1596, 1077]"
assets/sign_to_text/wlasl_top100_words/cool/13208.mp4,Cool,13208,train,1,-1,"[85, 20, 219, 192]"
assets/sign_to_text/wlasl_top100_words/cool/13209.mp4,Cool,13209,train,1,-1,"[73, 21, 200, 192]"
assets/sign_to_text/wlasl_top100_words/hot/69368.mp4,Hot,69368,val,1,-1,"[284, 42, 886, 720]"
assets/sign_to_text/wlasl_top100_words/hot/28125.mp4,Hot,28125,train,1,-1,"[197, 49, 571, 400]"
assets/sign_to_text/wlasl_top100_words/hot/28108.mp4,Hot,28108,train,1,-1,"[229, 17, 521, 414]"
assets/sign_to_text/wlasl_top100_words/hot/28109.mp4,Hot,28109,train,1,-1,"[351, 11, 818, 480]"
assets/sign_to_text/wlasl_top100_words/hot/28110.mp4,Hot,28110,train,1,-1,"[657, 78, 1430, 1080]"
assets/sign_to_text/wlasl_top100_words/hot/28111.mp4,Hot,28111,train,1,-1,"[544, 128, 1596, 1080]"
assets/sign_to_text/wlasl_top100_words/hot/28112.mp4,Hot,28112,val,1,-1,"[61, 4, 500, 480]"
assets/sign_to_text/wlasl_top100_words/hot/28115.mp4,Hot,28115,train,1,-1,"[65, 9, 207, 192]"
assets/sign_to_text/wlasl_top100_words/hot/28116.mp4,Hot,28116,train,1,-1,"[64, 11, 221, 192]"
assets/sign_to_text/wlasl_top100_words/hot/28107.mp4,Hot,28107,train,1,-1,"[51, 0, 250, 240]"
assets/sign_to_text/wlasl_top100_words/like/69389.mp4,Like,69389,test,1,-1,"[344, 36, 876, 720]"
assets/sign_to_text/wlasl_top100_words/like/33266.mp4,Like,33266,train,1,-1,"[68, 3, 234, 240]"
assets/sign_to_text/wlasl_top100_words/like/33285.mp4,Like,33285,train,1,-1,"[189, 57, 540, 400]"
assets/sign_to_text/wlasl_top100_words/like/33267.mp4,Like,33267,train,1,-1,"[408, 49, 805, 720]"
assets/sign_to_text/wlasl_top100_words/like/33286.mp4,Like,33286,test,1,-1,"[184, 61, 541, 400]"
assets/sign_to_text/wlasl_top100_words/like/33268.mp4,Like,33268,val,1,-1,"[237, 13, 584, 360]"
assets/sign_to_text/wlasl_top100_words/like/33269.mp4,Like,33269,train,1,-1,"[132, 0, 506, 477]"
assets/sign_to_text/wlasl_top100_words/like/33270.mp4,Like,33270,val,1,-1,"[114, 0, 523, 480]"
assets/sign_to_text/wlasl_top100_words/like/33273.mp4,Like,33273,train,1,-1,"[70, 11, 209, 192]"
assets/sign_to_text/wlasl_top100_words/like/33274.mp4,Like,33274,train,1,-1,"[73, 14, 213, 192]"
assets/sign_to_text/wlasl_top100_words/many/69396.mp4,Many,69396,val,1,-1,"[374, 52, 902, 720]"
assets/sign_to_text/wlasl_top100_words/many/34823.mp4,Many,34823,train,1,-1,"[26, 4, 278, 240]"
assets/sign_to_text/wlasl_top100_words/many/34824.mp4,Many,34824,train,1,-1,"[426, 54, 796, 720]"
assets/sign_to_text/wlasl_top100_words/many/34825.mp4,Many,34825,train,1,-1,"[552, 55, 1533, 1080]"
assets/sign_to_text/wlasl_top100_words/many/34826.mp4,Many,34826,train,1,-1,"[659, 80, 1618, 1072]"
